id_jednostki	id_gracza	nazwa	lok_x	lok_y
6373	61	katapulta	67	133
6374	187	robotnik	2	139
6375	161	lekki jezdziec	72	133
6376	46	piechur	134	55
6377	169	robotnik	142	183
6378	152	kawalerzysta	56	161
6379	126	drwal	157	31
6380	39	kawalerzysta	161	69
6381	170	kawalerzysta	144	81
6382	92	balista	172	190
6383	176	drwal	128	104
6384	200	lucznik	13	187
6385	92	robotnik	197	67
6386	42	topornik	85	161
6387	163	pikinier	146	160
6388	46	lekki jezdziec	101	163
6389	75	pikinier	11	155
6390	164	robotnik	16	134
6391	135	drwal	27	5
6392	172	mag wody	49	36
6393	40	lucznik	65	62
6394	181	katapulta	184	86
6395	92	topornik	157	62
6396	58	robotnik	151	116
6397	12	drwal	173	56
6398	84	kaplan	39	109
6399	147	kusznik	163	186
6400	45	robotnik	79	3
6401	167	kusznik	118	64
6402	142	kaplan	45	154
6403	129	lucznik	121	129
6404	189	artylerzysta	9	136
6405	61	lucznik	76	102
6406	71	robotnik	123	124
6407	159	piechur	174	37
6408	175	mag powietrza	127	76
6409	147	lucznik	83	146
6410	137	lucznik	6	74
6411	185	mag ognia	150	26
6412	57	kusznik	168	2
6413	66	robotnik	23	127
6414	159	topornik	67	98
6415	170	piechur	182	22
6416	113	kawalerzysta	78	10
6417	22	robotnik	30	90
6418	36	topornik	13	121
6419	179	kaplan	168	140
6420	19	balista	55	23
6421	147	kusznik	129	62
6422	114	elfi czarodziej	128	120
6423	131	lucznik	78	60
6424	143	pikinier	105	110
6425	159	kawalerzysta	18	175
6426	63	lekki jezdziec	18	188
6427	184	zwiadowca	113	174
6428	138	pikinier	8	177
6429	161	pikinier	168	123
6430	66	drwal	197	72
6431	92	architekt	190	62
6432	158	pikinier	199	146
6433	62	kawalerzysta	158	6
6434	114	konny lucznik	137	76
6435	49	topornik	59	66
6436	59	robotnik	20	155
6437	104	piechur	17	84
6438	105	architekt	6	162
6439	62	pikinier	135	27
6440	60	katapulta	4	104
6441	12	kaplan	43	77
6442	130	artylerzysta	124	160
6443	50	kaplan	124	138
6444	17	pikinier	76	124
6445	102	robotnik	113	125
6446	175	drwal	196	146
6447	101	paladyn	29	39
6448	83	katapulta	173	65
6449	106	lekki jezdziec	151	144
6450	167	topornik	44	136
6451	78	mag powietrza	69	84
6452	145	lucznik	80	151
6453	175	drwal	9	146
6454	106	robotnik	23	121
6455	83	drwal	196	148
6456	30	troll	169	41
6457	75	topornik	195	195
6458	33	lekki jezdziec	145	169
6459	126	lekki jezdziec	58	24
6460	138	pikinier	145	44
6461	13	pikinier	130	177
6462	43	mag ziemi	158	35
6463	173	robotnik	19	15
6464	57	ciemny elf	164	52
6465	4	kusznik	68	131
6466	43	kusznik	169	189
6467	71	wysoki elf-gwardzista	67	172
6468	108	pikinier	19	86
6469	74	drwal	89	133
6470	73	robotnik	21	53
6471	111	pikinier	41	171
6472	64	piechur	19	169
6473	170	pikinier	55	189
6474	30	robotnik	131	163
6475	57	balista	152	196
6476	108	pikinier	39	51
6477	162	topornik	138	85
6478	70	lekki jezdziec	193	23
6479	161	katapulta	149	137
6480	120	artylerzysta	1	96
6481	96	piechur	57	142
6482	149	kawalerzysta	166	143
6483	55	piechur	24	180
6484	24	lekki jezdziec	152	137
6485	194	katapulta	40	37
6486	42	robotnik	178	57
6487	116	robotnik	138	24
6488	147	balista	184	142
6489	114	kawalerzysta	124	168
6490	4	artylerzysta	102	196
6491	16	robotnik	177	139
6492	23	katapulta	126	145
6493	71	topornik	169	173
6494	125	kawalerzysta	45	156
6495	42	kusznik	136	171
6496	115	mag powietrza	62	158
6497	196	lucznik	59	12
6498	175	robotnik	107	138
6499	43	topornik	133	32
6500	103	kaplan	190	27
6501	50	pikinier	110	42
6502	193	robotnik	119	125
6503	13	katapulta	123	14
6504	149	architekt	167	0
6505	21	kaplan	37	54
6506	6	robotnik	182	149
6507	90	kusznik	146	14
6508	177	elfi czarodziej	63	124
6509	47	robotnik	26	23
6510	170	drwal	186	184
6511	102	lucznik	175	64
6512	19	artylerzysta	195	100
6513	190	drwal	9	97
6514	170	piechur	131	122
6515	158	piechur	152	161
6516	48	mag ziemi	158	119
6517	134	lekki jezdziec	108	151
6518	103	architekt	192	185
6519	107	robotnik	171	7
6520	158	lucznik	33	105
6521	71	lekki jezdziec	77	82
6522	105	kaplan	30	8
6523	157	kaplan	164	81
6524	137	robotnik	8	37
6525	124	piechur	87	12
6526	125	kusznik	127	15
6527	120	kaplan	99	43
6528	163	topornik	157	80
6529	165	katapulta	67	20
6530	4	pikinier	108	165
6531	150	robotnik	85	90
6532	54	robotnik	134	185
6533	122	piechur	70	172
6534	115	balista	142	70
6535	12	robotnik	42	102
6536	120	pikinier	160	152
6537	46	artylerzysta	68	68
6538	11	pikinier	115	46
6539	25	robotnik	123	53
6540	156	robotnik	97	35
6541	85	pikinier	186	92
6542	161	pikinier	17	92
6543	22	piechur	61	102
6544	29	elfi czarodziej	50	55
6545	176	topornik	167	14
6546	37	lucznik	58	192
6547	71	lucznik	77	90
6548	130	mag powietrza	44	40
6549	166	kusznik	190	16
6550	48	topornik	8	54
6551	133	topornik	118	17
6552	52	robotnik	94	148
6553	1	balista	116	60
6554	136	lucznik	198	191
6555	189	lucznik	59	41
6556	2	lekki jezdziec	192	12
6557	104	balista	37	91
6558	101	ciemny elf	39	171
6559	160	architekt	93	59
6560	40	kusznik	80	141
6561	78	lucznik	76	118
6562	15	katapulta	166	149
6563	72	drwal	57	75
6564	51	piechur	150	74
6565	150	topornik	175	192
6566	94	topornik	158	116
6567	142	topornik	53	109
6568	132	katapulta	122	26
6569	71	ciemny elf	192	30
6570	181	topornik	61	163
6571	137	topornik	54	185
6572	3	kawalerzysta	43	105
6573	68	paladyn	120	174
6574	22	kawalerzysta	118	181
6575	61	kawalerzysta	2	132
6576	106	robotnik	177	114
6577	185	robotnik	8	178
6578	78	katapulta	186	103
6579	113	balista	40	42
6580	197	architekt	176	29
6581	107	artylerzysta	54	120
6582	10	kusznik	133	105
6583	42	pikinier	91	129
6584	151	pikinier	68	7
6585	47	lekki jezdziec	39	4
6586	150	pikinier	127	199
6587	168	mag ognia	37	110
6588	116	balista	44	120
6589	16	mag ziemi	25	142
6590	150	lekki jezdziec	9	198
6591	137	paladyn	114	105
6592	187	robotnik	154	27
6593	159	mag ziemi	166	84
6594	121	zwiadowca	10	137
6595	158	kawalerzysta	116	5
6596	189	topornik	10	127
6597	96	topornik	181	69
6598	160	lucznik	147	35
6599	192	pikinier	193	46
6600	182	lucznik	84	28
6601	111	robotnik	85	156
6602	164	lekki jezdziec	167	57
6603	148	lekki jezdziec	81	32
6604	179	lucznik	48	32
6605	164	katapulta	164	175
6606	32	robotnik	92	29
6607	60	katapulta	183	194
6608	114	piechur	3	173
6609	143	lucznik	98	47
6610	29	kusznik	71	103
6611	59	artylerzysta	48	179
6612	64	lekki jezdziec	166	189
6613	8	topornik	8	68
6614	177	piechur	45	85
6615	168	balista	140	120
6616	143	lucznik	139	52
6617	5	lekki jezdziec	26	45
6618	141	balista	111	184
6619	197	lucznik	79	84
6620	47	architekt	148	58
6621	176	lucznik	150	137
6622	189	paladyn	125	101
6623	118	piechur	48	24
6624	55	zwiadowca	169	55
6625	156	drwal	106	163
6626	129	lucznik	33	5
6627	56	topornik	198	178
6628	72	piechur	77	84
6629	111	mag powietrza	135	84
6630	6	kusznik	27	108
6631	142	topornik	180	86
6632	14	pikinier	21	43
6633	76	drwal	168	197
6634	98	robotnik	50	34
6635	53	kawalerzysta	12	108
6636	120	kaplan	33	161
6637	20	mag powietrza	31	88
6638	15	artylerzysta	136	91
6639	125	lekki jezdziec	76	159
6640	21	piechur	44	8
6641	146	mag wody	176	73
6642	163	balista	164	7
6643	145	drwal	68	19
6644	93	piechur	46	108
6645	31	topornik	126	184
6646	155	smok	55	174
6647	51	paladyn	104	129
6648	162	elfi czarodziej	67	173
6649	125	mag ognia	131	147
6650	70	elfi czarodziej	140	157
6651	181	topornik	2	86
6652	24	topornik	163	104
6653	90	topornik	3	135
6654	87	kusznik	184	89
6655	152	architekt	81	154
6656	81	katapulta	30	152
6657	175	robotnik	71	25
6658	166	katapulta	151	196
6659	112	topornik	170	4
6660	16	mag powietrza	34	24
6661	4	mag wody	148	60
6662	46	topornik	162	109
6663	182	wysoki elf-gwardzista	97	45
6664	60	ciemny elf	156	75
6665	13	lucznik	138	115
6666	162	topornik	36	100
6667	57	lucznik	194	128
6668	89	robotnik	102	12
6669	140	piechur	50	36
6670	149	kusznik	60	176
6671	23	artylerzysta	19	45
6672	194	artylerzysta	72	66
6673	20	mag wody	197	127
6674	50	piechur	84	131
6675	164	topornik	57	133
6676	23	katapulta	100	117
6677	138	piechur	12	173
6678	111	lekki jezdziec	127	0
6679	130	topornik	187	171
6680	196	mag ognia	121	127
6681	148	topornik	57	167
6682	37	konny lucznik	146	6
6683	34	drwal	155	38
6684	9	zwiadowca	66	113
6685	105	kawalerzysta	110	2
6686	156	artylerzysta	19	199
6687	185	wysoki elf-gwardzista	198	0
6688	114	katapulta	10	81
6689	22	lucznik	105	22
6690	56	pikinier	126	80
6691	126	pikinier	117	112
6692	173	architekt	144	173
6693	133	piechur	176	1
6694	19	artylerzysta	95	98
6695	19	architekt	134	82
6696	78	lucznik	66	117
6697	10	lucznik	155	72
6698	123	kusznik	72	151
6699	150	robotnik	192	114
6700	145	katapulta	70	91
6701	11	piechur	195	178
6702	112	lucznik	24	53
6703	163	robotnik	0	70
6704	163	piechur	94	189
6705	1	katapulta	163	158
6706	138	kawalerzysta	31	120
6707	24	zwiadowca	12	137
6708	138	ifryt	154	133
6709	74	architekt	60	60
6710	192	architekt	179	18
6711	193	lucznik	188	34
6712	171	lekki jezdziec	117	178
6713	171	drwal	21	8
6714	73	katapulta	82	154
6715	48	architekt	27	147
6716	191	pikinier	73	102
6717	199	balista	91	187
6718	180	drwal	67	150
6719	19	pikinier	57	190
6720	50	topornik	103	162
6721	124	drwal	139	85
6722	6	artylerzysta	14	55
6723	115	smok	35	33
6724	57	drwal	111	185
6725	74	goniec	52	199
6726	89	mag wody	40	40
6727	87	pikinier	21	44
6728	183	drwal	55	25
6729	30	konny lucznik	152	19
6730	196	ciemny elf	130	140
6731	28	mag ziemi	22	141
6732	117	pikinier	188	171
6733	165	kawalerzysta	191	53
6734	193	topornik	115	138
6735	162	artylerzysta	64	31
6736	117	robotnik	129	133
6737	193	topornik	123	43
6738	143	katapulta	127	134
6739	165	drwal	47	137
6740	23	kusznik	92	114
6741	165	pikinier	197	62
6742	155	topornik	184	182
6743	140	robotnik	131	72
6744	141	robotnik	79	151
6745	93	mag wody	181	156
6746	36	lucznik	120	44
6747	160	drwal	131	76
6748	108	artylerzysta	158	15
6749	12	mag ziemi	146	19
6750	185	konny lucznik	35	114
6751	5	zwiadowca	108	82
6752	45	mag wody	152	65
6753	4	pikinier	73	76
6754	32	robotnik	119	188
6755	28	robotnik	64	5
6756	42	piechur	8	149
6757	173	topornik	157	161
6758	60	lekki jezdziec	39	104
6759	197	drwal	157	169
6760	28	robotnik	78	93
6761	164	kusznik	94	67
6762	9	zwiadowca	151	79
6763	165	robotnik	181	27
6764	71	topornik	49	4
6765	184	kusznik	76	114
6766	47	pikinier	15	59
6767	61	pikinier	133	118
6768	94	ciemny elf	187	177
6769	59	balista	70	187
6770	182	piechur	47	11
6771	172	elfi czarodziej	95	105
6772	98	robotnik	72	165
6773	121	zwiadowca	51	173
6774	143	robotnik	179	57
6775	96	katapulta	52	4
6776	7	balista	73	23
6777	192	robotnik	31	16
6778	151	pikinier	178	139
6779	181	kusznik	134	118
6780	151	mag wody	10	123
6781	128	lucznik	93	138
6782	49	piechur	117	146
6783	4	elfi czarodziej	115	6
6784	37	katapulta	170	72
6785	36	mag powietrza	135	132
6786	39	balista	105	138
6787	63	artylerzysta	68	99
6788	55	lekki jezdziec	29	112
6789	164	kusznik	167	161
6790	170	lekki jezdziec	164	87
6791	148	wysoki elf-gwardzista	50	83
6792	50	kusznik	119	173
6793	18	lucznik	113	44
6794	142	robotnik	31	55
6795	179	topornik	99	162
6796	190	robotnik	140	170
6797	66	topornik	33	188
6798	11	balista	54	87
6799	36	elfi czarodziej	101	175
6800	127	pikinier	69	50
6801	141	pikinier	150	132
6802	45	piechur	4	125
6803	187	kawalerzysta	187	23
6804	81	mag ognia	118	9
6805	109	piechur	83	108
6806	66	pikinier	97	179
6807	26	balista	133	192
6808	123	balista	163	139
6809	95	topornik	148	28
6810	200	katapulta	93	50
6811	6	robotnik	119	84
6812	186	mag powietrza	82	109
6813	85	katapulta	19	75
6814	185	kusznik	147	124
6815	86	kusznik	135	3
6816	138	lesny elf	71	175
6817	64	kawalerzysta	82	116
6818	61	pikinier	109	193
6819	175	zwiadowca	141	32
6820	194	mag ziemi	14	46
6821	135	drwal	118	102
6822	64	lucznik	99	141
6823	161	robotnik	168	153
6824	131	drwal	52	64
6825	107	kawalerzysta	79	10
6826	134	pikinier	111	94
6827	60	ciemny elf	84	165
6828	99	drwal	36	172
6829	3	drwal	178	103
6830	191	topornik	1	151
6831	170	katapulta	90	160
6832	80	kusznik	146	0
6833	189	piechur	189	30
6834	50	goniec	139	100
6835	42	piechur	64	137
6836	176	drwal	127	41
6837	33	kusznik	87	62
6838	115	pikinier	70	159
6839	43	kusznik	74	76
6840	96	katapulta	1	115
6841	56	mag ognia	49	196
6842	147	drwal	94	9
6843	126	lucznik	31	43
6844	197	architekt	84	138
6845	111	mag ziemi	0	117
6846	80	robotnik	12	10
6847	119	balista	168	113
6848	31	kawalerzysta	86	161
6849	188	kusznik	87	62
6850	89	wysoki elf-gwardzista	88	44
6851	60	pikinier	8	138
6852	109	drwal	71	193
6853	133	pikinier	134	0
6854	99	piechur	18	23
6855	165	piechur	198	21
6856	95	topornik	198	142
6857	61	balista	114	83
6858	70	robotnik	62	5
6859	175	robotnik	61	97
6860	142	kawalerzysta	195	159
6861	168	katapulta	128	65
6862	55	artylerzysta	10	88
6863	16	pikinier	106	194
6864	139	topornik	77	11
6865	67	szpieg	39	156
6866	12	piechur	196	129
6867	105	robotnik	80	25
6868	140	topornik	184	123
6869	149	drwal	102	99
6870	6	katapulta	127	97
6871	29	balista	28	157
6872	178	robotnik	37	95
6873	184	mag ognia	189	32
6874	129	artylerzysta	38	111
6875	16	paladyn	65	185
6876	57	topornik	131	5
6877	61	lucznik	85	92
6878	47	balista	40	162
6879	154	drwal	117	21
6880	162	kawalerzysta	72	193
6881	59	pikinier	54	150
6882	75	pikinier	27	144
6883	5	lekki jezdziec	170	47
6884	173	wysoki elf-gwardzista	68	138
6885	13	robotnik	21	38
6886	34	mag ziemi	24	1
6887	20	artylerzysta	146	138
6888	183	piechur	111	92
6889	25	paladyn	114	20
6890	2	kusznik	76	105
6891	178	lekki jezdziec	126	177
6892	175	drwal	139	44
6893	109	kusznik	163	89
6894	120	drwal	157	185
6895	60	topornik	70	5
6896	42	artylerzysta	41	95
6897	74	paladyn	139	78
6898	23	architekt	137	179
6899	199	piechur	66	87
6900	91	drwal	175	93
6901	3	piechur	186	89
6902	66	artylerzysta	92	161
6903	84	lekki jezdziec	44	135
6904	47	katapulta	109	88
6905	141	robotnik	57	145
6906	71	lekki jezdziec	57	158
6907	47	kawalerzysta	92	47
6908	156	mag powietrza	88	26
6909	17	drwal	18	128
6910	177	paladyn	3	58
6911	138	topornik	30	149
6912	74	kawalerzysta	91	124
6913	193	drwal	155	134
6914	13	piechur	147	144
6915	37	lekki jezdziec	48	55
6916	168	lekki jezdziec	6	139
6917	90	konny lucznik	191	92
6918	98	architekt	65	108
6919	99	kusznik	88	139
6920	89	pikinier	189	71
6921	25	elfi czarodziej	65	167
6922	151	robotnik	51	90
6923	152	topornik	120	186
6924	89	pikinier	185	15
6925	174	katapulta	163	179
6926	168	kusznik	116	187
6927	167	kawalerzysta	108	165
6928	86	kusznik	24	10
6929	175	pikinier	101	115
6930	67	szpieg	3	43
6931	51	lekki jezdziec	20	27
6932	177	pikinier	120	144
6933	191	katapulta	186	141
6934	94	robotnik	179	49
6935	50	lekki jezdziec	121	55
6936	70	pikinier	20	73
6937	110	pikinier	14	192
6938	88	pikinier	55	73
6939	33	piechur	181	134
6940	198	robotnik	194	148
6941	152	mag ziemi	144	120
6942	46	lekki jezdziec	65	162
6943	64	topornik	12	12
6944	62	smok	131	117
6945	69	ciemny elf	191	32
6946	175	piechur	103	144
6947	108	katapulta	157	29
6948	67	balista	93	128
6949	89	topornik	31	107
6950	171	robotnik	62	91
6951	30	pikinier	34	102
6952	46	kawalerzysta	10	189
6953	114	drwal	170	83
6954	101	kaplan	109	176
6955	176	balista	101	184
6956	33	mag ziemi	87	46
6957	129	pikinier	185	136
6958	20	mag ognia	29	2
6959	3	robotnik	145	156
6960	160	lesny elf	97	54
6961	42	lucznik	83	89
6962	10	topornik	87	128
6963	73	lucznik	151	77
6964	106	balista	34	91
6965	127	lucznik	35	68
6966	129	lucznik	72	192
6967	12	zwiadowca	120	164
6968	32	kusznik	52	183
6969	24	pikinier	11	52
6970	61	goniec	90	4
6971	135	katapulta	60	58
6972	119	katapulta	74	53
6973	110	robotnik	41	109
6974	189	topornik	155	82
6975	51	lekki jezdziec	103	106
6976	185	kawalerzysta	17	73
6977	35	kusznik	49	28
6978	199	goniec	7	51
6979	139	topornik	15	103
6980	148	lucznik	184	6
6981	86	pikinier	9	71
6982	94	kawalerzysta	177	33
6983	117	piechur	84	137
6984	79	artylerzysta	129	134
6985	87	mag wody	197	103
6986	69	piechur	163	192
6987	165	piechur	91	24
6988	177	mag powietrza	94	43
6989	92	katapulta	99	48
6990	185	lekki jezdziec	107	125
6991	162	robotnik	193	190
6992	180	topornik	116	167
6993	112	pikinier	148	27
6994	115	topornik	179	7
6995	91	robotnik	96	199
6996	44	pikinier	95	33
6997	69	balista	41	185
6998	117	drwal	182	76
6999	9	lucznik	83	12
7000	4	lekki jezdziec	163	101
7001	43	mag wody	14	71
7002	107	topornik	84	141
7003	160	artylerzysta	171	52
7004	88	kawalerzysta	118	175
7005	119	lucznik	56	119
7006	85	lucznik	134	114
7007	92	kusznik	60	135
7008	83	piechur	41	3
7009	110	drwal	34	29
7010	23	lekki jezdziec	59	101
7011	182	pikinier	167	180
7012	33	piechur	62	170
7013	121	topornik	105	65
7014	92	balista	151	170
7015	96	lucznik	133	118
7016	28	katapulta	173	55
7017	16	piechur	37	32
7018	18	pikinier	121	26
7019	163	kusznik	199	89
7020	17	drwal	190	120
7021	108	mag powietrza	111	195
7022	149	kusznik	48	20
7023	200	pikinier	0	49
7024	58	lucznik	77	43
7025	42	lucznik	107	175
7026	40	piechur	10	122
7027	41	lekki jezdziec	30	41
7028	100	architekt	63	89
7029	148	mag ziemi	7	31
7030	159	kusznik	189	42
7031	134	pikinier	145	158
7032	70	topornik	69	182
7033	56	katapulta	0	38
7034	48	piechur	171	61
7035	184	kusznik	145	108
7036	40	elfi czarodziej	49	111
7037	111	robotnik	193	69
7038	10	balista	16	29
7039	24	drwal	9	111
7040	115	lekki jezdziec	194	104
7041	137	pikinier	67	161
7042	112	lucznik	170	143
7043	133	pikinier	17	94
7044	199	piechur	88	135
7045	77	topornik	190	146
7046	12	robotnik	39	108
7047	170	kaplan	91	180
7048	55	lucznik	149	6
7049	2	robotnik	136	122
7050	185	troll	79	179
7051	78	lucznik	163	49
7052	161	katapulta	178	194
7053	53	robotnik	199	82
7054	69	kusznik	117	127
7055	83	lucznik	177	61
7056	200	topornik	97	9
7057	19	mag ognia	199	145
7058	66	pikinier	114	58
7059	76	mag powietrza	74	100
7060	10	pikinier	13	182
7061	70	artylerzysta	80	153
7062	88	topornik	31	41
7063	2	robotnik	168	181
7064	167	lucznik	145	148
7065	30	pikinier	152	94
7066	39	lucznik	25	40
7067	1	piechur	113	197
7068	38	piechur	140	116
7069	137	robotnik	98	129
7070	14	kaplan	134	0
7071	152	pikinier	63	39
7072	92	robotnik	175	150
7073	70	architekt	43	198
7074	172	architekt	54	96
7075	94	robotnik	152	181
7076	185	paladyn	79	20
7077	50	pikinier	40	190
7078	169	piechur	8	13
7079	193	katapulta	17	43
7080	21	kusznik	127	41
7081	183	kaplan	15	99
7082	143	drwal	40	29
7083	97	mag ognia	153	173
7084	10	pikinier	107	6
7085	100	kawalerzysta	192	147
7086	178	lucznik	96	67
7087	128	pikinier	120	21
7088	119	architekt	42	165
7089	26	lekki jezdziec	187	90
7090	110	kawalerzysta	125	82
7091	15	robotnik	171	125
7092	10	kusznik	167	7
7093	43	piechur	13	114
7094	35	drwal	131	166
7095	56	topornik	102	17
7096	19	robotnik	154	107
7097	85	architekt	45	113
7098	125	lekki jezdziec	49	143
7099	173	balista	64	36
7100	11	kusznik	28	172
7101	108	robotnik	100	6
7102	54	mag wody	84	52
7103	142	konny lucznik	193	165
7104	163	robotnik	130	131
7105	101	robotnik	74	68
7106	131	kaplan	93	27
7107	147	drwal	119	103
7108	13	robotnik	134	33
7109	17	kusznik	6	0
7110	68	paladyn	170	108
7111	116	mag ziemi	70	181
7112	117	drwal	19	76
7113	158	piechur	61	45
7114	66	piechur	101	61
7115	125	kawalerzysta	133	47
7116	68	elfi czarodziej	134	151
7117	92	pikinier	1	160
7118	75	drwal	67	18
7119	36	mag ognia	107	190
7120	165	piechur	156	128
7121	161	drwal	9	175
7122	200	mag ziemi	76	189
7123	89	lekki jezdziec	67	94
7124	65	pikinier	146	117
7125	158	architekt	45	174
7126	183	pikinier	67	184
7127	134	drwal	156	94
7128	121	pikinier	157	181
7129	117	lucznik	185	68
7130	26	ifryt	145	74
7131	79	mag powietrza	81	74
7132	196	robotnik	199	45
7133	79	topornik	180	98
7134	121	robotnik	168	146
7135	73	kusznik	193	43
7136	98	pikinier	185	77
7137	28	mag wody	31	45
7138	180	piechur	91	43
7139	178	topornik	135	83
7140	121	kusznik	114	103
7141	163	architekt	114	191
7142	149	kusznik	176	166
7143	195	topornik	73	173
7144	188	balista	27	191
7145	92	robotnik	187	86
7146	121	robotnik	89	97
7147	116	kawalerzysta	163	55
7148	193	artylerzysta	5	156
7149	128	drwal	92	105
7150	114	kawalerzysta	74	89
7151	168	piechur	132	24
7152	21	ciemny elf	188	109
7153	3	lucznik	157	148
7154	58	lesny elf	105	45
7155	167	balista	135	142
7156	71	architekt	171	91
7157	78	katapulta	183	76
7158	172	katapulta	38	144
7159	185	ciemny elf	100	137
7160	90	konny lucznik	125	134
7161	135	pikinier	197	141
7162	5	lekki jezdziec	160	151
7163	89	zwiadowca	135	10
7164	111	wysoki elf-gwardzista	58	35
7165	99	robotnik	33	179
7166	65	mag ziemi	197	152
7167	84	topornik	101	82
7168	167	robotnik	90	80
7169	157	lucznik	67	144
7170	63	kawalerzysta	88	153
7171	1	drwal	29	101
7172	186	lucznik	52	1
7173	25	robotnik	160	167
7174	158	architekt	7	130
7175	191	lekki jezdziec	114	104
7176	138	drwal	42	110
7177	111	lucznik	5	129
7178	2	piechur	14	48
7179	6	topornik	107	56
7180	102	lucznik	93	28
7181	151	topornik	119	10
7182	156	mag powietrza	115	51
7183	7	architekt	143	88
7184	150	lucznik	100	83
7185	183	kusznik	171	107
7186	71	lucznik	5	153
7187	171	ciemny elf	181	48
7188	142	piechur	186	70
7189	198	drwal	165	37
7190	108	artylerzysta	111	157
7191	157	architekt	146	172
7192	172	robotnik	75	63
7193	157	piechur	89	112
7194	22	drwal	13	141
7195	100	robotnik	141	31
7196	149	lekki jezdziec	87	26
7197	144	mag powietrza	15	35
7198	179	artylerzysta	140	2
7199	18	robotnik	55	133
7200	51	architekt	2	180
