Numer_zgloszenia	Czas_naprawy	Rodzaj
2149	2015-11-21 15:32:27	restart
2151	2015-11-21 16:13:51	wymiana
2153	2015-11-21 16:38:47	restart
2159	2015-11-22 00:21:47	wymiana
2184	2015-11-22 00:51:18	wymiana
2179	2015-11-22 07:32:07	restart
2189	2015-11-22 07:43:21	wymiana
2159	2015-11-22 08:09:39	wymiana
2174	2015-11-22 08:23:24	restart
2185	2015-11-22 09:14:55	wymiana
2177	2015-11-22 10:15:21	restart
2195	2015-11-22 12:45:53	restart
2196	2015-11-22 14:08:50	restart
2197	2015-11-22 14:40:05	restart
2180	2015-11-22 16:29:18	wymiana
2162	2015-11-22 18:40:07	restart
2188	2015-11-22 21:12:17	restart
2199	2015-11-22 21:52:18	wymiana
2190	2015-11-23 00:23:17	wymiana
2182	2015-11-23 00:46:08	restart
2184	2015-11-23 05:28:39	restart
2175	2015-11-23 11:25:37	restart
2170	2015-11-23 13:58:15	restart
2165	2015-11-23 14:49:21	restart
2196	2015-11-23 15:34:14	wymiana
2189	2015-11-24 00:18:04	restart
2194	2015-11-24 02:57:29	wymiana
2183	2015-11-24 07:50:22	restart
2178	2015-11-24 08:42:46	restart
2170	2015-11-24 09:46:48	restart
2201	2015-11-24 15:30:55	wymiana
2189	2015-11-24 17:47:26	wymiana
2170	2015-11-24 17:51:22	restart
2190	2015-11-24 21:30:46	restart
2169	2015-11-24 22:46:03	wymiana
2176	2015-11-25 00:42:36	restart
2184	2015-11-25 03:32:20	wymiana
2201	2015-11-25 07:18:59	restart
2175	2015-11-25 08:49:19	wymiana
2196	2015-11-25 10:32:43	restart
2210	2015-11-25 20:44:23	restart
2192	2015-11-26 00:29:38	wymiana
2212	2015-11-26 01:19:32	restart
2184	2015-11-26 02:27:19	wymiana
2212	2015-11-26 02:48:37	restart
2197	2015-11-26 03:25:36	wymiana
2197	2015-11-26 05:29:00	wymiana
2193	2015-11-26 07:48:11	wymiana
2184	2015-11-26 08:18:59	restart
2208	2015-11-26 08:54:19	wymiana
2189	2015-11-26 09:51:34	restart
2186	2015-11-26 12:21:17	restart
2205	2015-11-26 12:45:02	wymiana
2194	2015-11-26 12:47:44	restart
2187	2015-11-26 16:44:43	restart
2190	2015-11-26 19:22:35	wymiana
2206	2015-11-26 22:45:05	restart
2217	2015-11-26 23:50:27	wymiana
2216	2015-11-27 00:37:56	wymiana
2194	2015-11-27 01:32:24	restart
2218	2015-11-27 05:20:33	wymiana
2191	2015-11-27 07:44:26	restart
2197	2015-11-27 10:03:16	restart
2196	2015-11-27 11:02:47	restart
2189	2015-11-27 11:50:48	restart
2186	2015-11-27 12:27:53	wymiana
2215	2015-11-27 13:45:26	restart
2200	2015-11-27 14:22:47	restart
2197	2015-11-27 15:56:45	restart
2186	2015-11-27 16:11:58	wymiana
2204	2015-11-27 16:57:41	restart
2214	2015-11-27 19:45:41	restart
2215	2015-11-27 22:45:20	wymiana
2203	2015-11-28 02:09:59	restart
2219	2015-11-28 02:12:59	wymiana
2214	2015-11-28 02:36:52	wymiana
2194	2015-11-28 09:05:24	wymiana
2215	2015-11-28 09:34:39	restart
2200	2015-11-28 09:56:25	wymiana
2194	2015-11-28 10:24:26	restart
2221	2015-11-28 11:57:05	restart
2221	2015-11-28 13:45:10	wymiana
2220	2015-11-28 14:24:34	restart
2214	2015-11-28 18:38:37	wymiana
2200	2015-11-28 19:22:34	wymiana
2235	2015-11-28 19:24:32	restart
2212	2015-11-29 03:18:18	wymiana
2219	2015-11-29 04:59:06	wymiana
2239	2015-11-29 07:27:10	restart
2221	2015-11-29 10:37:39	restart
2211	2015-11-29 10:57:20	wymiana
2198	2015-11-29 12:25:49	wymiana
2239	2015-11-29 14:07:57	wymiana
2209	2015-11-29 14:16:18	wymiana
2227	2015-11-29 17:16:08	restart
2231	2015-11-29 17:35:40	restart
2228	2015-11-29 18:16:53	wymiana
2217	2015-11-29 19:34:15	restart
2215	2015-11-29 20:38:59	restart
2200	2015-11-29 20:43:37	wymiana
2228	2015-11-29 20:55:47	wymiana
2244	2015-11-29 22:57:56	wymiana
2202	2015-11-29 23:40:53	wymiana
2212	2015-11-29 23:52:56	restart
2237	2015-11-30 00:10:13	restart
2213	2015-11-30 03:06:32	wymiana
2223	2015-11-30 03:25:57	restart
2228	2015-11-30 04:03:11	wymiana
2244	2015-11-30 09:16:53	restart
2225	2015-11-30 10:48:14	wymiana
2232	2015-11-30 11:17:00	restart
2229	2015-11-30 13:55:04	wymiana
2245	2015-11-30 16:05:19	restart
2240	2015-11-30 19:01:23	restart
2220	2015-12-01 02:37:07	wymiana
2253	2015-12-01 03:09:29	wymiana
2251	2015-12-01 03:34:25	wymiana
2207	2015-12-01 03:39:31	restart
2249	2015-12-01 04:30:13	wymiana
2214	2015-12-01 05:23:40	wymiana
2240	2015-12-01 05:45:27	wymiana
2249	2015-12-01 07:39:03	restart
2221	2015-12-01 08:43:10	restart
2236	2015-12-01 09:08:06	restart
2223	2015-12-01 14:06:23	wymiana
2255	2015-12-01 15:13:49	restart
2239	2015-12-01 15:28:26	wymiana
2249	2015-12-01 16:46:55	restart
2223	2015-12-01 17:50:30	wymiana
2222	2015-12-01 22:41:14	restart
2223	2015-12-01 23:26:47	restart
2264	2015-12-02 01:24:35	restart
2217	2015-12-02 01:27:05	wymiana
2252	2015-12-02 01:56:21	wymiana
2256	2015-12-02 03:19:09	restart
2264	2015-12-02 03:58:19	restart
2217	2015-12-02 04:17:45	wymiana
2212	2015-12-02 04:22:32	wymiana
2258	2015-12-02 08:20:23	restart
2261	2015-12-02 08:55:19	restart
2238	2015-12-02 08:56:29	wymiana
2234	2015-12-02 09:15:01	restart
2251	2015-12-02 10:36:24	wymiana
2252	2015-12-02 18:32:43	restart
2242	2015-12-02 19:35:34	restart
2260	2015-12-02 19:39:41	wymiana
2214	2015-12-02 20:30:18	wymiana
2253	2015-12-02 21:41:47	restart
2264	2015-12-03 00:58:56	restart
2245	2015-12-03 01:44:38	wymiana
2270	2015-12-03 01:45:25	restart
2259	2015-12-03 02:47:05	restart
2264	2015-12-03 05:04:28	restart
2259	2015-12-03 06:51:53	wymiana
2256	2015-12-03 08:09:00	restart
2263	2015-12-03 08:12:04	wymiana
2271	2015-12-03 09:07:41	restart
2228	2015-12-03 09:35:11	wymiana
2224	2015-12-03 10:55:51	wymiana
2223	2015-12-03 11:02:00	restart
2230	2015-12-03 11:03:36	restart
2250	2015-12-03 11:34:18	wymiana
2224	2015-12-03 12:29:31	wymiana
2260	2015-12-03 14:01:41	wymiana
2246	2015-12-03 14:14:00	wymiana
2244	2015-12-03 15:10:31	wymiana
2226	2015-12-03 16:32:08	wymiana
2260	2015-12-03 16:50:39	wymiana
2270	2015-12-03 17:14:51	wymiana
2264	2015-12-03 19:12:28	wymiana
2221	2015-12-03 22:55:28	wymiana
2246	2015-12-04 03:36:59	wymiana
2240	2015-12-04 07:26:49	wymiana
2251	2015-12-04 07:39:22	wymiana
2248	2015-12-04 07:40:16	wymiana
2240	2015-12-04 10:19:50	restart
2233	2015-12-04 11:00:05	wymiana
2239	2015-12-04 20:05:15	wymiana
2259	2015-12-04 21:00:02	restart
2262	2015-12-04 21:10:14	wymiana
2243	2015-12-04 21:13:37	restart
2274	2015-12-04 22:12:24	restart
2272	2015-12-05 01:50:07	wymiana
2245	2015-12-05 06:11:41	restart
2269	2015-12-05 08:30:12	restart
2259	2015-12-05 09:20:12	wymiana
2278	2015-12-05 10:29:42	wymiana
2274	2015-12-05 11:14:04	wymiana
2277	2015-12-05 11:50:17	wymiana
2246	2015-12-05 17:02:56	restart
2278	2015-12-05 17:36:19	restart
2284	2015-12-05 21:46:29	wymiana
2265	2015-12-05 23:48:38	wymiana
2260	2015-12-06 03:52:53	wymiana
2267	2015-12-06 04:24:26	restart
2241	2015-12-06 04:45:00	restart
2254	2015-12-06 04:45:44	restart
2269	2015-12-06 09:41:39	wymiana
2283	2015-12-06 10:40:25	wymiana
2270	2015-12-06 10:46:49	wymiana
2276	2015-12-06 14:23:35	wymiana
2251	2015-12-06 15:56:59	wymiana
2283	2015-12-06 16:22:19	restart
2270	2015-12-06 16:27:19	wymiana
2257	2015-12-06 17:22:48	restart
2246	2015-12-06 18:45:11	wymiana
2285	2015-12-06 21:01:19	wymiana
2247	2015-12-06 21:21:45	restart
2289	2015-12-06 23:45:55	wymiana
2259	2015-12-07 01:50:13	restart
2291	2015-12-07 03:35:56	wymiana
2273	2015-12-07 04:53:13	restart
2256	2015-12-07 05:31:04	restart
2277	2015-12-07 07:09:31	wymiana
2286	2015-12-07 07:41:37	wymiana
2280	2015-12-07 10:57:22	restart
2267	2015-12-07 13:36:11	restart
2275	2015-12-07 16:40:11	wymiana
2269	2015-12-07 20:52:37	wymiana
2266	2015-12-08 01:39:35	wymiana
2285	2015-12-08 02:16:48	restart
2287	2015-12-08 03:18:21	restart
2293	2015-12-08 06:20:09	wymiana
2283	2015-12-08 06:41:25	wymiana
2278	2015-12-08 06:50:22	wymiana
2295	2015-12-08 12:11:01	wymiana
2300	2015-12-08 12:42:58	wymiana
2282	2015-12-08 14:46:35	restart
2278	2015-12-08 17:17:49	wymiana
2279	2015-12-08 19:18:13	restart
2270	2015-12-08 19:23:20	wymiana
2263	2015-12-08 19:42:30	wymiana
2299	2015-12-08 22:43:24	wymiana
2274	2015-12-08 23:02:14	wymiana
2290	2015-12-08 23:05:44	wymiana
2278	2015-12-09 00:49:21	restart
2293	2015-12-09 01:30:06	wymiana
2288	2015-12-09 02:10:12	wymiana
2296	2015-12-09 02:19:29	restart
2268	2015-12-09 08:44:15	wymiana
2305	2015-12-09 10:34:05	restart
2269	2015-12-09 12:25:35	restart
2302	2015-12-09 13:24:02	wymiana
2305	2015-12-09 15:33:35	wymiana
2302	2015-12-09 21:32:03	restart
2297	2015-12-09 23:05:16	restart
2309	2015-12-10 01:05:39	wymiana
2286	2015-12-10 02:13:18	restart
2299	2015-12-10 05:55:09	restart
2306	2015-12-10 07:15:10	restart
2298	2015-12-10 11:36:20	restart
2277	2015-12-10 12:03:24	restart
2286	2015-12-10 13:33:05	restart
2297	2015-12-10 15:50:33	wymiana
2311	2015-12-10 21:02:22	wymiana
2302	2015-12-11 00:31:50	wymiana
2314	2015-12-11 00:56:27	restart
2285	2015-12-11 03:32:00	restart
2299	2015-12-11 03:43:22	restart
2317	2015-12-11 04:23:25	wymiana
2297	2015-12-11 05:25:42	restart
2314	2015-12-11 05:27:36	wymiana
2300	2015-12-11 07:12:57	restart
2293	2015-12-11 07:59:31	restart
2315	2015-12-11 09:00:17	wymiana
2313	2015-12-11 13:17:07	wymiana
2291	2015-12-11 14:48:12	restart
2302	2015-12-11 14:54:24	restart
2325	2015-12-11 15:53:39	wymiana
2304	2015-12-11 15:55:52	restart
2305	2015-12-11 16:40:54	wymiana
2281	2015-12-11 17:01:33	restart
2299	2015-12-11 18:10:45	wymiana
2315	2015-12-11 20:43:43	wymiana
2313	2015-12-11 23:10:33	wymiana
2323	2015-12-12 05:24:08	wymiana
2286	2015-12-12 07:14:28	restart
2300	2015-12-12 10:00:48	restart
2325	2015-12-12 14:43:14	restart
2328	2015-12-12 16:04:40	wymiana
2315	2015-12-12 18:32:34	wymiana
2322	2015-12-12 19:00:00	wymiana
2329	2015-12-12 19:24:33	restart
2312	2015-12-12 20:02:13	restart
2326	2015-12-13 02:28:09	restart
2307	2015-12-13 02:50:29	restart
2294	2015-12-13 03:00:16	wymiana
2303	2015-12-13 03:35:39	restart
2311	2015-12-13 03:57:22	restart
2292	2015-12-13 05:20:05	wymiana
2297	2015-12-13 07:42:43	wymiana
2327	2015-12-13 07:47:09	restart
2324	2015-12-13 08:39:37	restart
2293	2015-12-13 09:41:08	wymiana
2330	2015-12-13 13:47:02	wymiana
2336	2015-12-13 14:36:12	wymiana
2323	2015-12-13 21:23:04	wymiana
2299	2015-12-13 21:32:08	wymiana
2316	2015-12-13 22:25:12	restart
2301	2015-12-14 00:38:32	wymiana
2342	2015-12-14 01:17:10	restart
2335	2015-12-14 01:59:56	wymiana
2300	2015-12-14 02:55:01	wymiana
2297	2015-12-14 05:57:34	wymiana
2322	2015-12-14 08:08:57	wymiana
2300	2015-12-14 08:13:42	restart
2333	2015-12-14 13:03:56	restart
2323	2015-12-14 13:56:43	wymiana
2325	2015-12-14 19:19:02	restart
2320	2015-12-14 21:33:04	wymiana
2326	2015-12-14 21:36:55	wymiana
2310	2015-12-14 22:22:43	wymiana
2328	2015-12-14 22:58:20	restart
2332	2015-12-15 00:26:44	restart
2337	2015-12-15 05:13:19	wymiana
2344	2015-12-15 08:45:11	restart
2321	2015-12-15 09:09:07	restart
2344	2015-12-15 09:33:51	restart
2344	2015-12-15 10:45:58	restart
2339	2015-12-15 15:17:07	wymiana
2314	2015-12-15 15:29:42	wymiana
2308	2015-12-15 16:08:47	wymiana
2332	2015-12-15 18:18:56	restart
2323	2015-12-15 18:56:15	restart
2330	2015-12-15 19:15:31	restart
2333	2015-12-15 22:41:36	restart
2348	2015-12-15 23:35:53	restart
2341	2015-12-16 03:27:53	wymiana
2323	2015-12-16 09:39:35	restart
2337	2015-12-16 15:40:27	wymiana
2318	2015-12-16 17:09:08	restart
2313	2015-12-16 21:04:13	wymiana
2330	2015-12-16 22:04:58	wymiana
2349	2015-12-16 23:53:08	restart
2355	2015-12-17 04:07:39	restart
2345	2015-12-17 04:41:37	restart
2352	2015-12-17 08:19:38	wymiana
2319	2015-12-17 11:28:42	wymiana
2353	2015-12-17 11:39:19	restart
2332	2015-12-17 11:54:45	wymiana
2346	2015-12-17 12:35:08	wymiana
2343	2015-12-17 13:28:39	wymiana
2349	2015-12-17 18:04:32	wymiana
2347	2015-12-17 21:10:18	wymiana
2350	2015-12-17 22:17:05	restart
2334	2015-12-18 00:08:04	restart
2351	2015-12-18 10:38:07	restart
2337	2015-12-18 12:37:56	restart
2367	2015-12-18 13:12:36	wymiana
2359	2015-12-18 14:51:45	restart
2359	2015-12-18 22:23:39	restart
2331	2015-12-19 01:56:00	restart
2362	2015-12-19 02:23:06	wymiana
2358	2015-12-19 05:03:56	wymiana
2373	2015-12-19 08:36:45	restart
2360	2015-12-19 10:26:04	wymiana
2338	2015-12-19 12:59:50	restart
2374	2015-12-19 15:52:05	wymiana
2375	2015-12-19 16:13:39	wymiana
2378	2015-12-19 16:34:31	wymiana
2360	2015-12-19 19:19:30	restart
2358	2015-12-19 20:02:18	restart
2379	2015-12-19 20:42:33	wymiana
2381	2015-12-19 23:29:25	restart
2381	2015-12-20 00:02:08	wymiana
2381	2015-12-20 01:05:48	restart
2377	2015-12-20 01:23:18	restart
2366	2015-12-20 05:34:34	wymiana
2351	2015-12-20 06:55:07	wymiana
2353	2015-12-20 12:10:03	wymiana
2363	2015-12-20 14:00:57	restart
2365	2015-12-20 16:27:28	wymiana
2340	2015-12-20 17:34:43	restart
2391	2015-12-20 20:45:56	restart
2385	2015-12-20 22:27:55	restart
2393	2015-12-21 00:25:37	wymiana
2356	2015-12-21 00:39:13	restart
2364	2015-12-21 02:12:08	restart
2373	2015-12-21 03:33:03	restart
2387	2015-12-21 04:00:26	wymiana
2376	2015-12-21 04:06:38	restart
2367	2015-12-21 04:36:01	restart
2373	2015-12-21 04:55:55	wymiana
2361	2015-12-21 06:39:36	wymiana
2386	2015-12-21 09:54:23	restart
2380	2015-12-21 13:32:38	restart
2357	2015-12-21 14:46:37	restart
2353	2015-12-21 15:38:04	wymiana
2368	2015-12-21 19:09:30	wymiana
2395	2015-12-21 19:58:20	wymiana
2350	2015-12-21 20:34:08	restart
2360	2015-12-21 23:53:48	wymiana
2351	2015-12-22 01:51:53	restart
2379	2015-12-22 01:55:49	restart
2353	2015-12-22 02:54:54	restart
2380	2015-12-22 04:42:17	restart
2389	2015-12-22 05:43:46	wymiana
2364	2015-12-22 06:13:46	wymiana
2355	2015-12-22 06:25:20	wymiana
2407	2015-12-22 09:39:38	wymiana
2404	2015-12-22 09:53:25	wymiana
2364	2015-12-22 13:00:14	restart
2355	2015-12-22 13:02:00	wymiana
2375	2015-12-22 13:30:27	wymiana
2385	2015-12-22 14:44:02	restart
2401	2015-12-22 16:18:10	wymiana
2383	2015-12-22 18:19:56	wymiana
2401	2015-12-22 18:20:45	wymiana
2362	2015-12-22 19:26:23	wymiana
2380	2015-12-22 20:41:36	restart
2402	2015-12-22 20:43:19	wymiana
2354	2015-12-22 21:08:19	restart
2390	2015-12-22 23:48:55	wymiana
2358	2015-12-23 00:24:17	wymiana
2415	2015-12-23 00:55:33	wymiana
2392	2015-12-23 01:25:23	wymiana
2406	2015-12-23 03:43:35	restart
2354	2015-12-23 04:24:03	wymiana
2403	2015-12-23 04:51:10	restart
2406	2015-12-23 06:56:39	restart
2371	2015-12-23 07:25:23	restart
2401	2015-12-23 07:36:24	restart
2369	2015-12-23 08:47:06	wymiana
2360	2015-12-23 09:01:12	wymiana
2396	2015-12-23 10:17:04	wymiana
2364	2015-12-23 10:26:59	wymiana
2385	2015-12-23 10:33:54	restart
2367	2015-12-23 11:01:43	wymiana
2373	2015-12-23 15:40:46	wymiana
2354	2015-12-23 17:29:04	restart
2395	2015-12-23 17:42:12	restart
2404	2015-12-23 19:01:25	wymiana
2406	2015-12-23 19:20:13	restart
2380	2015-12-23 19:26:55	wymiana
2423	2015-12-23 21:19:22	restart
2419	2015-12-23 21:23:11	restart
2425	2015-12-23 21:35:22	restart
2421	2015-12-23 21:38:56	restart
2418	2015-12-23 21:45:20	restart
2427	2015-12-23 21:49:44	restart
2424	2015-12-23 21:50:50	restart
2430	2015-12-23 21:54:27	restart
2411	2015-12-23 22:00:32	wymiana
2426	2015-12-23 22:02:28	restart
2429	2015-12-23 22:02:29	restart
2422	2015-12-23 22:03:43	restart
2417	2015-12-23 22:06:20	restart
2420	2015-12-23 22:18:05	restart
2428	2015-12-23 22:18:25	restart
2358	2015-12-23 22:30:00	wymiana
2410	2015-12-23 23:08:07	restart
2375	2015-12-23 23:16:27	wymiana
2408	2015-12-24 02:18:08	wymiana
2399	2015-12-24 02:27:42	restart
2362	2015-12-24 04:06:02	restart
2370	2015-12-24 05:19:33	restart
2382	2015-12-24 06:00:57	wymiana
2404	2015-12-24 07:00:07	wymiana
2358	2015-12-24 08:50:36	wymiana
2436	2015-12-24 10:28:00	restart
2396	2015-12-24 11:27:43	restart
2384	2015-12-24 11:42:20	wymiana
2388	2015-12-24 12:55:16	restart
2399	2015-12-24 14:42:48	restart
2385	2015-12-24 18:01:20	wymiana
2394	2015-12-24 20:58:56	restart
2399	2015-12-24 21:09:58	wymiana
2414	2015-12-24 23:02:08	restart
2433	2015-12-24 23:12:05	wymiana
2431	2015-12-25 00:01:20	wymiana
2367	2015-12-25 02:26:52	wymiana
2400	2015-12-25 03:46:33	restart
2367	2015-12-25 06:16:40	wymiana
2444	2015-12-25 08:22:07	restart
2372	2015-12-25 10:20:49	wymiana
2433	2015-12-25 12:26:10	wymiana
2373	2015-12-25 14:26:08	wymiana
2451	2015-12-25 16:16:49	restart
2410	2015-12-25 16:42:07	restart
2391	2015-12-25 18:10:53	restart
2436	2015-12-26 00:38:39	wymiana
2391	2015-12-26 00:54:20	wymiana
2440	2015-12-26 01:55:37	wymiana
2400	2015-12-26 04:03:06	restart
2399	2015-12-26 05:56:05	restart
2442	2015-12-26 06:27:34	wymiana
2451	2015-12-26 07:41:25	wymiana
2455	2015-12-26 09:28:34	wymiana
2398	2015-12-26 11:32:36	wymiana
2431	2015-12-26 11:43:18	restart
2448	2015-12-26 12:01:34	wymiana
2445	2015-12-26 13:33:14	wymiana
2440	2015-12-26 14:02:57	restart
2404	2015-12-26 14:39:24	wymiana
2436	2015-12-26 15:16:34	wymiana
2439	2015-12-26 15:56:55	restart
2416	2015-12-26 18:47:08	wymiana
2439	2015-12-26 20:11:42	wymiana
2431	2015-12-26 20:25:29	restart
2438	2015-12-26 21:33:25	restart
2460	2015-12-27 00:39:45	restart
2459	2015-12-27 01:57:10	wymiana
2397	2015-12-27 03:23:14	restart
2394	2015-12-27 04:28:11	wymiana
2440	2015-12-27 05:55:02	restart
2450	2015-12-27 05:56:21	wymiana
2451	2015-12-27 11:01:17	wymiana
2463	2015-12-27 11:21:27	restart
2406	2015-12-27 15:09:59	restart
2441	2015-12-27 17:08:51	wymiana
2395	2015-12-27 17:26:55	restart
2451	2015-12-27 17:32:10	wymiana
2456	2015-12-27 17:57:23	wymiana
2413	2015-12-27 18:11:34	wymiana
2409	2015-12-27 18:40:09	wymiana
2464	2015-12-27 18:46:16	wymiana
2431	2015-12-27 20:22:49	wymiana
2404	2015-12-27 23:15:49	wymiana
2467	2015-12-27 23:28:41	wymiana
2412	2015-12-28 12:35:58	wymiana
2436	2015-12-28 14:00:54	wymiana
2468	2015-12-28 14:51:23	wymiana
2475	2015-12-28 16:16:25	restart
2443	2015-12-28 16:21:47	wymiana
2475	2015-12-28 17:16:46	wymiana
2445	2015-12-28 17:20:27	restart
2439	2015-12-28 17:37:17	restart
2405	2015-12-28 18:28:43	restart
2437	2015-12-28 21:29:15	restart
2466	2015-12-28 22:15:11	restart
2406	2015-12-28 22:26:36	wymiana
2453	2015-12-28 23:11:41	restart
2438	2015-12-29 01:21:47	restart
2463	2015-12-29 01:31:01	wymiana
2456	2015-12-29 02:49:48	wymiana
2475	2015-12-29 04:29:51	wymiana
2468	2015-12-29 05:33:44	wymiana
2473	2015-12-29 06:33:41	wymiana
2471	2015-12-29 07:41:40	wymiana
2469	2015-12-29 08:30:35	wymiana
2438	2015-12-29 09:12:16	wymiana
2468	2015-12-29 09:52:08	restart
2473	2015-12-29 10:46:46	restart
2416	2015-12-29 11:08:45	restart
2416	2015-12-29 11:21:53	wymiana
2445	2015-12-29 11:48:25	wymiana
2457	2015-12-29 14:37:11	restart
2432	2015-12-29 16:07:24	restart
2474	2015-12-29 16:17:30	wymiana
2458	2015-12-29 17:00:51	restart
2446	2015-12-29 18:46:59	restart
2439	2015-12-29 19:39:20	wymiana
2435	2015-12-29 20:54:41	restart
2434	2015-12-29 21:00:00	wymiana
2468	2015-12-29 21:00:27	wymiana
2438	2015-12-29 23:49:37	restart
2469	2015-12-30 00:36:29	wymiana
2468	2015-12-30 01:23:00	wymiana
2454	2015-12-30 01:37:50	restart
2461	2015-12-30 07:43:36	restart
2465	2015-12-30 08:44:47	wymiana
2477	2015-12-30 11:53:25	restart
2480	2015-12-30 13:17:50	restart
2449	2015-12-30 14:54:04	restart
2473	2015-12-30 15:23:11	wymiana
2474	2015-12-30 15:42:05	wymiana
2474	2015-12-30 16:59:19	wymiana
2484	2015-12-30 17:31:25	wymiana
2452	2015-12-30 18:03:36	restart
2482	2015-12-30 18:41:48	wymiana
2439	2015-12-30 18:50:46	restart
2488	2015-12-30 19:18:33	wymiana
2484	2015-12-30 20:41:17	restart
2488	2015-12-30 20:46:09	restart
2487	2015-12-30 21:27:13	wymiana
2472	2015-12-30 21:30:06	restart
2447	2015-12-30 21:45:24	wymiana
2466	2015-12-30 21:50:22	wymiana
2462	2015-12-30 22:06:34	restart
2438	2015-12-31 00:37:15	wymiana
2476	2015-12-31 00:53:53	wymiana
2475	2015-12-31 01:24:33	wymiana
2445	2015-12-31 01:47:22	restart
2466	2015-12-31 02:47:52	restart
2477	2015-12-31 03:12:49	wymiana
2482	2015-12-31 03:26:38	restart
2472	2015-12-31 03:34:07	restart
2486	2015-12-31 03:42:18	restart
2483	2015-12-31 04:32:58	restart
2484	2015-12-31 05:53:48	wymiana
2465	2015-12-31 06:38:09	wymiana
2465	2015-12-31 07:18:10	restart
2488	2015-12-31 07:19:27	wymiana
2465	2015-12-31 08:10:47	wymiana
2484	2015-12-31 08:52:34	wymiana
2488	2015-12-31 09:26:57	wymiana
2485	2015-12-31 09:48:06	restart
2492	2015-12-31 10:49:04	restart
2490	2015-12-31 11:10:40	wymiana
2475	2015-12-31 11:20:46	wymiana
2456	2015-12-31 11:27:17	wymiana
2491	2015-12-31 12:22:38	wymiana
2482	2015-12-31 14:27:05	restart
2479	2015-12-31 15:00:20	wymiana
2456	2015-12-31 15:26:04	wymiana
2482	2015-12-31 15:40:40	restart
2470	2015-12-31 16:26:08	wymiana
2478	2015-12-31 16:47:24	restart
2479	2015-12-31 18:08:56	wymiana
2451	2015-12-31 19:02:36	restart
2493	2015-12-31 19:13:32	restart
2488	2015-12-31 19:59:23	restart
2481	2015-12-31 21:18:09	wymiana
2489	2015-12-31 21:23:37	restart
2495	2015-12-31 21:54:28	restart
2466	2015-12-31 22:09:09	restart
2495	2015-12-31 22:34:21	restart
2494	2015-12-31 22:54:00	restart
2495	2015-12-31 23:24:51	wymiana
2495	2015-12-31 23:29:58	wymiana
2495	2015-12-31 23:52:51	wymiana
